,event1,eid1,event2,eid2,signal,annotation ,Doc name,Doc ID,sentence
30,said,e12,criteria,e20,because,0,wsj_0527.tml,WSJ891030-0174,"A spokesman said the savings bank may not qualify for the capital requirements because, under the proposed guidelines, its $380 million of preferred stock does n't meet the ""core capital"" criteria outlined under the new Financial Institutions Reform, Recovery and Enforcement Act of 1989. "
31,qualify,e13,criteria,e20,because,0,wsj_0527.tml,WSJ891030-0174,"A spokesman said the savings bank may not qualify for the capital requirements because, under the proposed guidelines, its $380 million of preferred stock does n't meet the ""core capital"" criteria outlined under the new Financial Institutions Reform, Recovery and Enforcement Act of 1989. "
32,added,e9,restructuring,e64,from,0,wsj_0313.tml,WSJ891101-0051,The New Orleans oil and gas exploration and diving operations company added that it does n't expect any further adverse financial impact from the restructuring.
33,added,e9,impact,e12,from,0,wsj_0313.tml,WSJ891101-0051,The New Orleans oil and gas exploration and diving operations company added that it does n't expect any further adverse financial impact from the restructuring.
34,added,e9,expect,e10,from,0,wsj_0313.tml,WSJ891101-0051,The New Orleans oil and gas exploration and diving operations company added that it does n't expect any further adverse financial impact from the restructuring.
35,restructuring,e64,impact,e12,from,1,wsj_0313.tml,WSJ891101-0051,The New Orleans oil and gas exploration and diving operations company added that it does n't expect any further adverse financial impact from the restructuring.
36,restructuring,e64,expect,e10,from,0,wsj_0313.tml,WSJ891101-0051,The New Orleans oil and gas exploration and diving operations company added that it does n't expect any further adverse financial impact from the restructuring.
37,impact,e12,expect,e10,from,0,wsj_0313.tml,WSJ891101-0051,The New Orleans oil and gas exploration and diving operations company added that it does n't expect any further adverse financial impact from the restructuring.
38,agreement,e37,pay,e11,in ([a-z]+\\s)?exchange for,0,wsj_0346.tml,WSJ891101-0018,"As part of the agreement, Cilcorp said it  will pay Hunter $4 million in exchange for agreements not to compete.    "
39,agreement,e37,said,e10,in ([a-z]+\\s)?exchange for,0,wsj_0346.tml,WSJ891101-0018,"As part of the agreement, Cilcorp said it  will pay Hunter $4 million in exchange for agreements not to compete.    "
40,pay,e11,said,e10,in ([a-z]+\\s)?exchange for,0,wsj_0346.tml,WSJ891101-0018,"As part of the agreement, Cilcorp said it  will pay Hunter $4 million in exchange for agreements not to compete.    "
41,agreement,e37,pay,e11,in exchange for,0,wsj_0346.tml,WSJ891101-0018,"As part of the agreement, Cilcorp said it  will pay Hunter $4 million in exchange for agreements not to compete.    "
42,agreement,e37,said,e10,in exchange for,0,wsj_0346.tml,WSJ891101-0018,"As part of the agreement, Cilcorp said it  will pay Hunter $4 million in exchange for agreements not to compete.    "
43,pay,e11,said,e10,in exchange for,0,wsj_0346.tml,WSJ891101-0018,"As part of the agreement, Cilcorp said it  will pay Hunter $4 million in exchange for agreements not to compete.    "
44,offer,e4,set,e8,have,0,wsj_0152.tml,WSJ891102-0039,"The offer, valued at about $576 million for the 33% of Telerate that Dow Jones does n't already own, had been set to expire Nov. 6.    "
45,offer,e4,expire,e10,have,0,wsj_0152.tml,WSJ891102-0039,"The offer, valued at about $576 million for the 33% of Telerate that Dow Jones does n't already own, had been set to expire Nov. 6.    "
46,set,e8,expire,e10,have,0,wsj_0152.tml,WSJ891102-0039,"The offer, valued at about $576 million for the 33% of Telerate that Dow Jones does n't already own, had been set to expire Nov. 6.    "
47,offer,e4,set,e8,set,0,wsj_0152.tml,WSJ891102-0039,"The offer, valued at about $576 million for the 33% of Telerate that Dow Jones does n't already own, had been set to expire Nov. 6.    "
48,offer,e4,expire,e10,set,0,wsj_0152.tml,WSJ891102-0039,"The offer, valued at about $576 million for the 33% of Telerate that Dow Jones does n't already own, had been set to expire Nov. 6.    "
49,set,e8,expire,e10,set,0,wsj_0152.tml,WSJ891102-0039,"The offer, valued at about $576 million for the 33% of Telerate that Dow Jones does n't already own, had been set to expire Nov. 6.    "
50,designed,e41,added,e61,have,0,wsj_0151.tml,WSJ891102-0040,"He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly , to take the company private.""    "
51,designed,e41,has,e39,have,0,wsj_0151.tml,WSJ891102-0040,"He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly , to take the company private.""    "
52,designed,e41,take,e43,have,0,wsj_0151.tml,WSJ891102-0040,"He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly , to take the company private.""    "
53,added,e61,has,e39,have,0,wsj_0151.tml,WSJ891102-0040,"He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly , to take the company private.""    "
54,added,e61,take,e43,have,0,wsj_0151.tml,WSJ891102-0040,"He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly , to take the company private.""    "
55,has,e39,take,e43,have,0,wsj_0151.tml,WSJ891102-0040,"He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly , to take the company private.""    "
56,overtures,e58,made,e56,have,0,wsj_0570.tml,WSJ891030-0130,It has n't made merger overtures to the board.
57,overtures,e58,merger,e112,have,0,wsj_0570.tml,WSJ891030-0130,It has n't made merger overtures to the board.
58,made,e56,merger,e112,have,0,wsj_0570.tml,WSJ891030-0130,It has n't made merger overtures to the board.
59,overtures,e58,made,e56,make,0,wsj_0570.tml,WSJ891030-0130,It has n't made merger overtures to the board.
60,overtures,e58,merger,e112,make,0,wsj_0570.tml,WSJ891030-0130,It has n't made merger overtures to the board.
61,made,e56,merger,e112,make,0,wsj_0570.tml,WSJ891030-0130,It has n't made merger overtures to the board.
62,led,e69,disappointment,e17,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
63,led,e69,stemmed,e16,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
64,led,e69,post,e359,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
65,led,e69,directorship,e362,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
66,led,e69,departure,e59,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
67,led,e69,rejected,e15,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
68,led,e69,reports,e58,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
69,disappointment,e17,stemmed,e16,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
70,disappointment,e17,post,e359,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
71,disappointment,e17,directorship,e362,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
72,disappointment,e17,departure,e59,from,1,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
73,disappointment,e17,rejected,e15,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
74,disappointment,e17,reports,e58,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
75,stemmed,e16,post,e359,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
76,stemmed,e16,directorship,e362,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
77,stemmed,e16,departure,e59,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
78,stemmed,e16,rejected,e15,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
79,stemmed,e16,reports,e58,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
80,post,e359,directorship,e362,from,1,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
81,post,e359,departure,e59,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
82,post,e359,rejected,e15,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
83,post,e359,reports,e58,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
84,directorship,e362,departure,e59,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
85,directorship,e362,rejected,e15,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
86,directorship,e362,reports,e58,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
87,departure,e59,rejected,e15,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
88,departure,e59,reports,e58,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
89,rejected,e15,reports,e58,from,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
90,led,e69,disappointment,e17,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
91,led,e69,stemmed,e16,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
92,led,e69,post,e359,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
93,led,e69,directorship,e362,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
94,led,e69,departure,e59,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
95,led,e69,rejected,e15,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
96,led,e69,reports,e58,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
97,disappointment,e17,stemmed,e16,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
98,disappointment,e17,post,e359,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
99,disappointment,e17,directorship,e362,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
100,disappointment,e17,departure,e59,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
101,disappointment,e17,rejected,e15,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
102,disappointment,e17,reports,e58,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
103,stemmed,e16,post,e359,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
104,stemmed,e16,directorship,e362,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
105,stemmed,e16,departure,e59,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
106,stemmed,e16,rejected,e15,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
107,stemmed,e16,reports,e58,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
108,post,e359,directorship,e362,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
109,post,e359,departure,e59,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
110,post,e359,rejected,e15,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
111,post,e359,reports,e58,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
112,directorship,e362,departure,e59,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
113,directorship,e362,rejected,e15,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
114,directorship,e362,reports,e58,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
115,departure,e59,rejected,e15,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
116,departure,e59,reports,e58,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
117,rejected,e15,reports,e58,have,0,wsj_0158.tml,WSJ891102-0033,He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.
118,demolished,e27,said,e30,from,0,wsj_0583.tml,WSJ891030-0116,"""The myths that Japan is not open to concerns from outside has, I think, been demolished at a stroke,"" Mr. Nadir said.    "
119,demolished,e27,think,e26,from,0,wsj_0583.tml,WSJ891030-0116,"""The myths that Japan is not open to concerns from outside has, I think, been demolished at a stroke,"" Mr. Nadir said.    "
120,said,e30,think,e26,from,0,wsj_0583.tml,WSJ891030-0116,"""The myths that Japan is not open to concerns from outside has, I think, been demolished at a stroke,"" Mr. Nadir said.    "
121,demolished,e27,said,e30,have,0,wsj_0583.tml,WSJ891030-0116,"""The myths that Japan is not open to concerns from outside has, I think, been demolished at a stroke,"" Mr. Nadir said.    "
122,demolished,e27,think,e26,have,0,wsj_0583.tml,WSJ891030-0116,"""The myths that Japan is not open to concerns from outside has, I think, been demolished at a stroke,"" Mr. Nadir said.    "
123,said,e30,think,e26,have,0,wsj_0583.tml,WSJ891030-0116,"""The myths that Japan is not open to concerns from outside has, I think, been demolished at a stroke,"" Mr. Nadir said.    "
124,find,e246,for,e247,by,0,wsj_0583.tml,WSJ891030-0116,"""If you find sound, healthy companies in Japan, they are not  for sale,"" said George Watanabe, a management-consultant at Tokyo-based Asia Advisory Services Inc.    Statistics on acquisitions by foreigners vary in detail, because unlike Sansui, which is listed on the Tokyo and Osaka stock exchanges, most of the Japanese companies acquired by foreigners are privately held. "
125,find,e246,said,e43,by,0,wsj_0583.tml,WSJ891030-0116,"""If you find sound, healthy companies in Japan, they are not  for sale,"" said George Watanabe, a management-consultant at Tokyo-based Asia Advisory Services Inc.    Statistics on acquisitions by foreigners vary in detail, because unlike Sansui, which is listed on the Tokyo and Osaka stock exchanges, most of the Japanese companies acquired by foreigners are privately held. "
126,for,e247,said,e43,by,0,wsj_0583.tml,WSJ891030-0116,"""If you find sound, healthy companies in Japan, they are not  for sale,"" said George Watanabe, a management-consultant at Tokyo-based Asia Advisory Services Inc.    Statistics on acquisitions by foreigners vary in detail, because unlike Sansui, which is listed on the Tokyo and Osaka stock exchanges, most of the Japanese companies acquired by foreigners are privately held. "
127,find,e246,for,e247,because,0,wsj_0583.tml,WSJ891030-0116,"""If you find sound, healthy companies in Japan, they are not  for sale,"" said George Watanabe, a management-consultant at Tokyo-based Asia Advisory Services Inc.    Statistics on acquisitions by foreigners vary in detail, because unlike Sansui, which is listed on the Tokyo and Osaka stock exchanges, most of the Japanese companies acquired by foreigners are privately held. "
128,find,e246,said,e43,because,0,wsj_0583.tml,WSJ891030-0116,"""If you find sound, healthy companies in Japan, they are not  for sale,"" said George Watanabe, a management-consultant at Tokyo-based Asia Advisory Services Inc.    Statistics on acquisitions by foreigners vary in detail, because unlike Sansui, which is listed on the Tokyo and Osaka stock exchanges, most of the Japanese companies acquired by foreigners are privately held. "
129,for,e247,said,e43,because,0,wsj_0583.tml,WSJ891030-0116,"""If you find sound, healthy companies in Japan, they are not  for sale,"" said George Watanabe, a management-consultant at Tokyo-based Asia Advisory Services Inc.    Statistics on acquisitions by foreigners vary in detail, because unlike Sansui, which is listed on the Tokyo and Osaka stock exchanges, most of the Japanese companies acquired by foreigners are privately held. "
130,cope,e225,able,e224,have,0,wsj_0583.tml,WSJ891030-0116,"""Our company has not been able to cope very effectively with"" changes in the marketplace, said Ryosuke Ito, Sansui's president.    "
131,cope,e225,said,e105,have,0,wsj_0583.tml,WSJ891030-0116,"""Our company has not been able to cope very effectively with"" changes in the marketplace, said Ryosuke Ito, Sansui's president.    "
132,cope,e225,changes,e102,have,0,wsj_0583.tml,WSJ891030-0116,"""Our company has not been able to cope very effectively with"" changes in the marketplace, said Ryosuke Ito, Sansui's president.    "
133,able,e224,said,e105,have,0,wsj_0583.tml,WSJ891030-0116,"""Our company has not been able to cope very effectively with"" changes in the marketplace, said Ryosuke Ito, Sansui's president.    "
134,able,e224,changes,e102,have,0,wsj_0583.tml,WSJ891030-0116,"""Our company has not been able to cope very effectively with"" changes in the marketplace, said Ryosuke Ito, Sansui's president.    "
135,said,e105,changes,e102,have,0,wsj_0583.tml,WSJ891030-0116,"""Our company has not been able to cope very effectively with"" changes in the marketplace, said Ryosuke Ito, Sansui's president.    "
136,bringing,e158,jettisoning,e156,as,0,wsj_0583.tml,WSJ891030-0116,"And while Polly Peck is n't jettisoning the existent top-management structure of Sansui, it is bringing in a former Toshiba Corp. executive as executive vice president and chief operating officer.    "
137,pay,e40,said,e34,from,0,wsj_0584.tml,WSJ891030-0115,"LIN said it expects to borrow the money to pay the dividend, but commitments from banks still have n't been obtained. "
138,pay,e40,expects,e35,from,0,wsj_0584.tml,WSJ891030-0115,"LIN said it expects to borrow the money to pay the dividend, but commitments from banks still have n't been obtained. "
139,pay,e40,obtained,e43,from,0,wsj_0584.tml,WSJ891030-0115,"LIN said it expects to borrow the money to pay the dividend, but commitments from banks still have n't been obtained. "
140,pay,e40,commitments,e41,from,0,wsj_0584.tml,WSJ891030-0115,"LIN said it expects to borrow the money to pay the dividend, but commitments from banks still have n't been obtained. "
141,pay,e40,borrow,e37,from,0,wsj_0584.tml,WSJ891030-0115,"LIN said it expects to borrow the money to pay the dividend, but commitments from banks still have n't been obtained. "
142,said,e34,expects,e35,from,0,wsj_0584.tml,WSJ891030-0115,"LIN said it expects to borrow the money to pay the dividend, but commitments from banks still have n't been obtained. "
143,said,e34,obtained,e43,from,0,wsj_0584.tml,WSJ891030-0115,"LIN said it expects to borrow the money to pay the dividend, but commitments from banks still have n't been obtained. "
144,said,e34,commitments,e41,from,0,wsj_0584.tml,WSJ891030-0115,"LIN said it expects to borrow the money to pay the dividend, but commitments from banks still have n't been obtained. "
145,said,e34,borrow,e37,from,0,wsj_0584.tml,WSJ891030-0115,"LIN said it expects to borrow the money to pay the dividend, but commitments from banks still have n't been obtained. "
146,expects,e35,obtained,e43,from,0,wsj_0584.tml,WSJ891030-0115,"LIN said it expects to borrow the money to pay the dividend, but commitments from banks still have n't been obtained. "
147,expects,e35,commitments,e41,from,0,wsj_0584.tml,WSJ891030-0115,"LIN said it expects to borrow the money to pay the dividend, but commitments from banks still have n't been obtained. "
