sentence,event1,event2,signal,Doc name,Doc ID 
"A spokesman said the savings bank may not qualify for the capital requirements because, under the proposed guidelines, its $380 million of preferred stock does n't meet the ""core capital"" criteria outlined under the new Financial Institutions Reform, Recovery and Enforcement Act of 1989. ",meet,qualify,qualify,wsj_0527.tml, WSJ891030-0174 
"A spokesman said the savings bank may not qualify for the capital requirements because, under the proposed guidelines, its $380 million of preferred stock does n't meet the ""core capital"" criteria outlined under the new Financial Institutions Reform, Recovery and Enforcement Act of 1989. ",meet,said,qualify,wsj_0527.tml, WSJ891030-0174 
"A spokesman said the savings bank may not qualify for the capital requirements because, under the proposed guidelines, its $380 million of preferred stock does n't meet the ""core capital"" criteria outlined under the new Financial Institutions Reform, Recovery and Enforcement Act of 1989. ",meet,criteria,qualify,wsj_0527.tml, WSJ891030-0174 
"A spokesman said the savings bank may not qualify for the capital requirements because, under the proposed guidelines, its $380 million of preferred stock does n't meet the ""core capital"" criteria outlined under the new Financial Institutions Reform, Recovery and Enforcement Act of 1989. ",qualify,said,qualify,wsj_0527.tml, WSJ891030-0174 
"A spokesman said the savings bank may not qualify for the capital requirements because, under the proposed guidelines, its $380 million of preferred stock does n't meet the ""core capital"" criteria outlined under the new Financial Institutions Reform, Recovery and Enforcement Act of 1989. ",qualify,criteria,qualify,wsj_0527.tml, WSJ891030-0174 
"A spokesman said the savings bank may not qualify for the capital requirements because, under the proposed guidelines, its $380 million of preferred stock does n't meet the ""core capital"" criteria outlined under the new Financial Institutions Reform, Recovery and Enforcement Act of 1989. ",said,criteria,qualify,wsj_0527.tml, WSJ891030-0174 
"Depending upon how many warrants and options  are exercised prior to completion of the transaction, Heritage would issue between 1.8 million and 2.35 million preferred shares, a Heritage spokesman estimated. ",issue,estimated,warrant,wsj_0165.tml, WSJ891102-0026 
"Depending upon how many warrants and options  are exercised prior to completion of the transaction, Heritage would issue between 1.8 million and 2.35 million preferred shares, a Heritage spokesman estimated. ",issue,transaction,warrant,wsj_0165.tml, WSJ891102-0026 
"Depending upon how many warrants and options  are exercised prior to completion of the transaction, Heritage would issue between 1.8 million and 2.35 million preferred shares, a Heritage spokesman estimated. ",issue,completion,warrant,wsj_0165.tml, WSJ891102-0026 
"Depending upon how many warrants and options  are exercised prior to completion of the transaction, Heritage would issue between 1.8 million and 2.35 million preferred shares, a Heritage spokesman estimated. ",issue,exercised,warrant,wsj_0165.tml, WSJ891102-0026 
"Depending upon how many warrants and options  are exercised prior to completion of the transaction, Heritage would issue between 1.8 million and 2.35 million preferred shares, a Heritage spokesman estimated. ",estimated,transaction,warrant,wsj_0165.tml, WSJ891102-0026 
"Depending upon how many warrants and options  are exercised prior to completion of the transaction, Heritage would issue between 1.8 million and 2.35 million preferred shares, a Heritage spokesman estimated. ",estimated,completion,warrant,wsj_0165.tml, WSJ891102-0026 
"Depending upon how many warrants and options  are exercised prior to completion of the transaction, Heritage would issue between 1.8 million and 2.35 million preferred shares, a Heritage spokesman estimated. ",estimated,exercised,warrant,wsj_0165.tml, WSJ891102-0026 
"Depending upon how many warrants and options  are exercised prior to completion of the transaction, Heritage would issue between 1.8 million and 2.35 million preferred shares, a Heritage spokesman estimated. ",transaction,completion,warrant,wsj_0165.tml, WSJ891102-0026 
"Depending upon how many warrants and options  are exercised prior to completion of the transaction, Heritage would issue between 1.8 million and 2.35 million preferred shares, a Heritage spokesman estimated. ",transaction,exercised,warrant,wsj_0165.tml, WSJ891102-0026 
"Depending upon how many warrants and options  are exercised prior to completion of the transaction, Heritage would issue between 1.8 million and 2.35 million preferred shares, a Heritage spokesman estimated. ",completion,exercised,warrant,wsj_0165.tml, WSJ891102-0026 
DD Acquisition said the extension is to allow this process to be completed. ,extension,said,allow,wsj_0159.tml, WSJ891102-0032 
DD Acquisition said the extension is to allow this process to be completed. ,extension,completed,allow,wsj_0159.tml, WSJ891102-0032 
DD Acquisition said the extension is to allow this process to be completed. ,extension,allow,allow,wsj_0159.tml, WSJ891102-0032 
DD Acquisition said the extension is to allow this process to be completed. ,said,completed,allow,wsj_0159.tml, WSJ891102-0032 
DD Acquisition said the extension is to allow this process to be completed. ,said,allow,allow,wsj_0159.tml, WSJ891102-0032 
DD Acquisition said the extension is to allow this process to be completed. ,completed,allow,allow,wsj_0159.tml, WSJ891102-0032 
"Mr. Swavely said the new space will allow Compaq to increase the manufacturing capacity of its plant in Erskine, Scotland.    ",allow,said,allow,wsj_0904.tml, WSJ891026-0155 
"Mr. Swavely said the new space will allow Compaq to increase the manufacturing capacity of its plant in Erskine, Scotland.    ",allow,increase,allow,wsj_0904.tml, WSJ891026-0155 
"Mr. Swavely said the new space will allow Compaq to increase the manufacturing capacity of its plant in Erskine, Scotland.    ",said,increase,allow,wsj_0904.tml, WSJ891026-0155 
"Under certain circumstances, the rights would entitle Philip Morris holders to buy shares of either the company or its acquirer for half price.    ",buy,entitle,entitle,wsj_1031.tml, WSJ891026-0025 
Each right entitles the shareholder  to buy $100 face amount of 13.5% bonds due 1993 and warrants  to buy 23.5 common shares at 30 cents a share. ,buy,right,warrant,wsj_0073.tml, WSJ891102-0119 
Each right entitles the shareholder  to buy $100 face amount of 13.5% bonds due 1993 and warrants  to buy 23.5 common shares at 30 cents a share. ,buy,entitles,warrant,wsj_0073.tml, WSJ891102-0119 
Each right entitles the shareholder  to buy $100 face amount of 13.5% bonds due 1993 and warrants  to buy 23.5 common shares at 30 cents a share. ,buy,warrants,warrant,wsj_0073.tml, WSJ891102-0119 
Each right entitles the shareholder  to buy $100 face amount of 13.5% bonds due 1993 and warrants  to buy 23.5 common shares at 30 cents a share. ,right,entitles,warrant,wsj_0073.tml, WSJ891102-0119 
Each right entitles the shareholder  to buy $100 face amount of 13.5% bonds due 1993 and warrants  to buy 23.5 common shares at 30 cents a share. ,right,warrants,warrant,wsj_0073.tml, WSJ891102-0119 
Each right entitles the shareholder  to buy $100 face amount of 13.5% bonds due 1993 and warrants  to buy 23.5 common shares at 30 cents a share. ,entitles,warrants,warrant,wsj_0073.tml, WSJ891102-0119 
Each right entitles the shareholder  to buy $100 face amount of 13.5% bonds due 1993 and warrants  to buy 23.5 common shares at 30 cents a share. ,buy,right,entitle,wsj_0073.tml, WSJ891102-0119 
Each right entitles the shareholder  to buy $100 face amount of 13.5% bonds due 1993 and warrants  to buy 23.5 common shares at 30 cents a share. ,buy,entitles,entitle,wsj_0073.tml, WSJ891102-0119 
Each right entitles the shareholder  to buy $100 face amount of 13.5% bonds due 1993 and warrants  to buy 23.5 common shares at 30 cents a share. ,buy,warrants,entitle,wsj_0073.tml, WSJ891102-0119 
Each right entitles the shareholder  to buy $100 face amount of 13.5% bonds due 1993 and warrants  to buy 23.5 common shares at 30 cents a share. ,right,entitles,entitle,wsj_0073.tml, WSJ891102-0119 
Each right entitles the shareholder  to buy $100 face amount of 13.5% bonds due 1993 and warrants  to buy 23.5 common shares at 30 cents a share. ,right,warrants,entitle,wsj_0073.tml, WSJ891102-0119 
Each right entitles the shareholder  to buy $100 face amount of 13.5% bonds due 1993 and warrants  to buy 23.5 common shares at 30 cents a share. ,entitles,warrants,entitle,wsj_0073.tml, WSJ891102-0119 
"Once triggered, the rights allow holders to buy additional shares at 50% of the then current market price or, at the board's discretion, to receive securities or assets.    ",triggered,allow,allow,wsj_0924.tml, WSJ891026-0134 
"Once triggered, the rights allow holders to buy additional shares at 50% of the then current market price or, at the board's discretion, to receive securities or assets.    ",triggered,receive,allow,wsj_0924.tml, WSJ891026-0134 
"Once triggered, the rights allow holders to buy additional shares at 50% of the then current market price or, at the board's discretion, to receive securities or assets.    ",triggered,buy,allow,wsj_0924.tml, WSJ891026-0134 
"Once triggered, the rights allow holders to buy additional shares at 50% of the then current market price or, at the board's discretion, to receive securities or assets.    ",triggered,price,allow,wsj_0924.tml, WSJ891026-0134 
"Once triggered, the rights allow holders to buy additional shares at 50% of the then current market price or, at the board's discretion, to receive securities or assets.    ",allow,receive,allow,wsj_0924.tml, WSJ891026-0134 
"Once triggered, the rights allow holders to buy additional shares at 50% of the then current market price or, at the board's discretion, to receive securities or assets.    ",allow,buy,allow,wsj_0924.tml, WSJ891026-0134 
"Once triggered, the rights allow holders to buy additional shares at 50% of the then current market price or, at the board's discretion, to receive securities or assets.    ",allow,price,allow,wsj_0924.tml, WSJ891026-0134 
"Once triggered, the rights allow holders to buy additional shares at 50% of the then current market price or, at the board's discretion, to receive securities or assets.    ",receive,buy,allow,wsj_0924.tml, WSJ891026-0134 
"Once triggered, the rights allow holders to buy additional shares at 50% of the then current market price or, at the board's discretion, to receive securities or assets.    ",receive,price,allow,wsj_0924.tml, WSJ891026-0134 
"Once triggered, the rights allow holders to buy additional shares at 50% of the then current market price or, at the board's discretion, to receive securities or assets.    ",buy,price,allow,wsj_0924.tml, WSJ891026-0134 
Dow Jones said it extended the offer to allow shareholders time to review a supplement to the Dow Jones tender offer circular that it mailed last Friday.    ,allow,offer,allow,wsj_0542.tml, WSJ891030-0159 
Dow Jones said it extended the offer to allow shareholders time to review a supplement to the Dow Jones tender offer circular that it mailed last Friday.    ,allow,review,allow,wsj_0542.tml, WSJ891030-0159 
Dow Jones said it extended the offer to allow shareholders time to review a supplement to the Dow Jones tender offer circular that it mailed last Friday.    ,allow,mailed,allow,wsj_0542.tml, WSJ891030-0159 
Dow Jones said it extended the offer to allow shareholders time to review a supplement to the Dow Jones tender offer circular that it mailed last Friday.    ,allow,said,allow,wsj_0542.tml, WSJ891030-0159 
Dow Jones said it extended the offer to allow shareholders time to review a supplement to the Dow Jones tender offer circular that it mailed last Friday.    ,allow,extended,allow,wsj_0542.tml, WSJ891030-0159 
Dow Jones said it extended the offer to allow shareholders time to review a supplement to the Dow Jones tender offer circular that it mailed last Friday.    ,offer,review,allow,wsj_0542.tml, WSJ891030-0159 
Dow Jones said it extended the offer to allow shareholders time to review a supplement to the Dow Jones tender offer circular that it mailed last Friday.    ,offer,mailed,allow,wsj_0542.tml, WSJ891030-0159 
Dow Jones said it extended the offer to allow shareholders time to review a supplement to the Dow Jones tender offer circular that it mailed last Friday.    ,offer,said,allow,wsj_0542.tml, WSJ891030-0159 
Dow Jones said it extended the offer to allow shareholders time to review a supplement to the Dow Jones tender offer circular that it mailed last Friday.    ,offer,extended,allow,wsj_0542.tml, WSJ891030-0159 
Dow Jones said it extended the offer to allow shareholders time to review a supplement to the Dow Jones tender offer circular that it mailed last Friday.    ,review,mailed,allow,wsj_0542.tml, WSJ891030-0159 
Dow Jones said it extended the offer to allow shareholders time to review a supplement to the Dow Jones tender offer circular that it mailed last Friday.    ,review,said,allow,wsj_0542.tml, WSJ891030-0159 
Dow Jones said it extended the offer to allow shareholders time to review a supplement to the Dow Jones tender offer circular that it mailed last Friday.    ,review,extended,allow,wsj_0542.tml, WSJ891030-0159 
Dow Jones said it extended the offer to allow shareholders time to review a supplement to the Dow Jones tender offer circular that it mailed last Friday.    ,mailed,said,allow,wsj_0542.tml, WSJ891030-0159 
Dow Jones said it extended the offer to allow shareholders time to review a supplement to the Dow Jones tender offer circular that it mailed last Friday.    ,mailed,extended,allow,wsj_0542.tml, WSJ891030-0159 
Dow Jones said it extended the offer to allow shareholders time to review a supplement to the Dow Jones tender offer circular that it mailed last Friday.    ,said,extended,allow,wsj_0542.tml, WSJ891030-0159 
"Canada's largest department store operator said the rights offering will entitle holders of its ordinary shares, except residents in the U.S. and Britain, to subscribe for two additional shares for every five shares held at a price of C$31.25 a share. ",said,offering,entitle,wsj_0798.tml, WSJ891027-0097 
"Canada's largest department store operator said the rights offering will entitle holders of its ordinary shares, except residents in the U.S. and Britain, to subscribe for two additional shares for every five shares held at a price of C$31.25 a share. ",said,subscribe,entitle,wsj_0798.tml, WSJ891027-0097 
"Canada's largest department store operator said the rights offering will entitle holders of its ordinary shares, except residents in the U.S. and Britain, to subscribe for two additional shares for every five shares held at a price of C$31.25 a share. ",said,entitle,entitle,wsj_0798.tml, WSJ891027-0097 
"Canada's largest department store operator said the rights offering will entitle holders of its ordinary shares, except residents in the U.S. and Britain, to subscribe for two additional shares for every five shares held at a price of C$31.25 a share. ",offering,subscribe,entitle,wsj_0798.tml, WSJ891027-0097 
"Canada's largest department store operator said the rights offering will entitle holders of its ordinary shares, except residents in the U.S. and Britain, to subscribe for two additional shares for every five shares held at a price of C$31.25 a share. ",offering,entitle,entitle,wsj_0798.tml, WSJ891027-0097 
"Canada's largest department store operator said the rights offering will entitle holders of its ordinary shares, except residents in the U.S. and Britain, to subscribe for two additional shares for every five shares held at a price of C$31.25 a share. ",subscribe,entitle,entitle,wsj_0798.tml, WSJ891027-0097 
"Hudson's Bay said that Woodbridge Co., which currently holds about 77% of the ordinary shares, will subscribe for all the shares to which it is entitled and for any shares that are n't otherwise taken up. ",said,holds,entitle,wsj_0798.tml, WSJ891027-0097 
"Hudson's Bay said that Woodbridge Co., which currently holds about 77% of the ordinary shares, will subscribe for all the shares to which it is entitled and for any shares that are n't otherwise taken up. ",said,subscribe,entitle,wsj_0798.tml, WSJ891027-0097 
"Hudson's Bay said that Woodbridge Co., which currently holds about 77% of the ordinary shares, will subscribe for all the shares to which it is entitled and for any shares that are n't otherwise taken up. ",holds,subscribe,entitle,wsj_0798.tml, WSJ891027-0097 
"The approval, which had been expected, permits West Germany's second-largest bank to acquire shares of the French investment bank.    ",permits,approval,permit,wsj_0713.tml, WSJ891027-0182 
"The approval, which had been expected, permits West Germany's second-largest bank to acquire shares of the French investment bank.    ",permits,expected,permit,wsj_0713.tml, WSJ891027-0182 
"The approval, which had been expected, permits West Germany's second-largest bank to acquire shares of the French investment bank.    ",permits,acquire,permit,wsj_0713.tml, WSJ891027-0182 
"The approval, which had been expected, permits West Germany's second-largest bank to acquire shares of the French investment bank.    ",approval,expected,permit,wsj_0713.tml, WSJ891027-0182 
"The approval, which had been expected, permits West Germany's second-largest bank to acquire shares of the French investment bank.    ",approval,acquire,permit,wsj_0713.tml, WSJ891027-0182 
"The approval, which had been expected, permits West Germany's second-largest bank to acquire shares of the French investment bank.    ",expected,acquire,permit,wsj_0713.tml, WSJ891027-0182 
AVON RENT-A-CAR amp TRUCK Corp. said it declared a dividend of one warrant for each three shares of common stock. ,declared,said,warrant,wsj_1042.tml, WSJ891026-0014 
"About 1.1 million Class C warrants were issued, the company said. ",said,issued,warrant,wsj_1042.tml, WSJ891026-0014 
Each of the Class C warrants will enable the holders to purchase one share of common stock at $5.50. ,purchase,enable,warrant,wsj_1042.tml, WSJ891026-0014 
Each of the Class C warrants will enable the holders to purchase one share of common stock at $5.50. ,purchase,enable,enable,wsj_1042.tml, WSJ891026-0014 
The warrants may be exercised until 90 days after their issue date. ,issue,exercised,warrant,wsj_1042.tml, WSJ891026-0014 
"Avon also said it will issue an additional 243,677 of the Class C warrants to holders of its Class A, Class B and unclassified warrants. ",said,issue,warrant,wsj_1042.tml, WSJ891026-0014 
"AEP INDUSTRIES Inc. directors authorized a 3-for-2 split of the common, payable Dec. 7 to stock of record Nov. 22. ",split,payable,authorize,wsj_0752.tml, WSJ891027-0143 
"AEP INDUSTRIES Inc. directors authorized a 3-for-2 split of the common, payable Dec. 7 to stock of record Nov. 22. ",split,authorized,authorize,wsj_0752.tml, WSJ891027-0143 
"AEP INDUSTRIES Inc. directors authorized a 3-for-2 split of the common, payable Dec. 7 to stock of record Nov. 22. ",split,record,authorize,wsj_0752.tml, WSJ891027-0143 
"AEP INDUSTRIES Inc. directors authorized a 3-for-2 split of the common, payable Dec. 7 to stock of record Nov. 22. ",payable,authorized,authorize,wsj_0752.tml, WSJ891027-0143 
"AEP INDUSTRIES Inc. directors authorized a 3-for-2 split of the common, payable Dec. 7 to stock of record Nov. 22. ",payable,record,authorize,wsj_0752.tml, WSJ891027-0143 
"AEP INDUSTRIES Inc. directors authorized a 3-for-2 split of the common, payable Dec. 7 to stock of record Nov. 22. ",authorized,record,authorize,wsj_0752.tml, WSJ891027-0143 
"At a news conference, Secretary of State James A. Baker III saidJordan `` is seeking some guidance'' about a provision in theU.N.-backed trade embargo that allows food for humanitarianpurposes.   ",seeking,guidance,allow,AP900816-0139.tml, AP900816-0139 
"At a news conference, Secretary of State James A. Baker III saidJordan `` is seeking some guidance'' about a provision in theU.N.-backed trade embargo that allows food for humanitarianpurposes.   ",seeking,conference,allow,AP900816-0139.tml, AP900816-0139 
"At a news conference, Secretary of State James A. Baker III saidJordan `` is seeking some guidance'' about a provision in theU.N.-backed trade embargo that allows food for humanitarianpurposes.   ",seeking,said,allow,AP900816-0139.tml, AP900816-0139 
"At a news conference, Secretary of State James A. Baker III saidJordan `` is seeking some guidance'' about a provision in theU.N.-backed trade embargo that allows food for humanitarianpurposes.   ",seeking,provision,allow,AP900816-0139.tml, AP900816-0139 
"At a news conference, Secretary of State James A. Baker III saidJordan `` is seeking some guidance'' about a provision in theU.N.-backed trade embargo that allows food for humanitarianpurposes.   ",seeking,allows,allow,AP900816-0139.tml, AP900816-0139 
"At a news conference, Secretary of State James A. Baker III saidJordan `` is seeking some guidance'' about a provision in theU.N.-backed trade embargo that allows food for humanitarianpurposes.   ",seeking,embargo,allow,AP900816-0139.tml, AP900816-0139 
"At a news conference, Secretary of State James A. Baker III saidJordan `` is seeking some guidance'' about a provision in theU.N.-backed trade embargo that allows food for humanitarianpurposes.   ",guidance,conference,allow,AP900816-0139.tml, AP900816-0139 
"At a news conference, Secretary of State James A. Baker III saidJordan `` is seeking some guidance'' about a provision in theU.N.-backed trade embargo that allows food for humanitarianpurposes.   ",guidance,said,allow,AP900816-0139.tml, AP900816-0139 
"At a news conference, Secretary of State James A. Baker III saidJordan `` is seeking some guidance'' about a provision in theU.N.-backed trade embargo that allows food for humanitarianpurposes.   ",guidance,provision,allow,AP900816-0139.tml, AP900816-0139 
"At a news conference, Secretary of State James A. Baker III saidJordan `` is seeking some guidance'' about a provision in theU.N.-backed trade embargo that allows food for humanitarianpurposes.   ",guidance,allows,allow,AP900816-0139.tml, AP900816-0139 
"At a news conference, Secretary of State James A. Baker III saidJordan `` is seeking some guidance'' about a provision in theU.N.-backed trade embargo that allows food for humanitarianpurposes.   ",guidance,embargo,allow,AP900816-0139.tml, AP900816-0139 
"At a news conference, Secretary of State James A. Baker III saidJordan `` is seeking some guidance'' about a provision in theU.N.-backed trade embargo that allows food for humanitarianpurposes.   ",conference,said,allow,AP900816-0139.tml, AP900816-0139 
"At a news conference, Secretary of State James A. Baker III saidJordan `` is seeking some guidance'' about a provision in theU.N.-backed trade embargo that allows food for humanitarianpurposes.   ",conference,provision,allow,AP900816-0139.tml, AP900816-0139 
"At a news conference, Secretary of State James A. Baker III saidJordan `` is seeking some guidance'' about a provision in theU.N.-backed trade embargo that allows food for humanitarianpurposes.   ",conference,allows,allow,AP900816-0139.tml, AP900816-0139 
"At a news conference, Secretary of State James A. Baker III saidJordan `` is seeking some guidance'' about a provision in theU.N.-backed trade embargo that allows food for humanitarianpurposes.   ",conference,embargo,allow,AP900816-0139.tml, AP900816-0139 
"At a news conference, Secretary of State James A. Baker III saidJordan `` is seeking some guidance'' about a provision in theU.N.-backed trade embargo that allows food for humanitarianpurposes.   ",said,provision,allow,AP900816-0139.tml, AP900816-0139 
"At a news conference, Secretary of State James A. Baker III saidJordan `` is seeking some guidance'' about a provision in theU.N.-backed trade embargo that allows food for humanitarianpurposes.   ",said,allows,allow,AP900816-0139.tml, AP900816-0139 
"At a news conference, Secretary of State James A. Baker III saidJordan `` is seeking some guidance'' about a provision in theU.N.-backed trade embargo that allows food for humanitarianpurposes.   ",said,embargo,allow,AP900816-0139.tml, AP900816-0139 
"At a news conference, Secretary of State James A. Baker III saidJordan `` is seeking some guidance'' about a provision in theU.N.-backed trade embargo that allows food for humanitarianpurposes.   ",provision,allows,allow,AP900816-0139.tml, AP900816-0139 
"At a news conference, Secretary of State James A. Baker III saidJordan `` is seeking some guidance'' about a provision in theU.N.-backed trade embargo that allows food for humanitarianpurposes.   ",provision,embargo,allow,AP900816-0139.tml, AP900816-0139 
"At a news conference, Secretary of State James A. Baker III saidJordan `` is seeking some guidance'' about a provision in theU.N.-backed trade embargo that allows food for humanitarianpurposes.   ",allows,embargo,allow,AP900816-0139.tml, AP900816-0139 
"Bush  was expected  to authorize navalcommanders  to use ``the minimum force necessary''  to interdictshipments to and from Iraq, a U.S. official said. ",use,interdict,authorize,AP900816-0139.tml, AP900816-0139 
"Bush  was expected  to authorize navalcommanders  to use ``the minimum force necessary''  to interdictshipments to and from Iraq, a U.S. official said. ",use,said,authorize,AP900816-0139.tml, AP900816-0139 
"Bush  was expected  to authorize navalcommanders  to use ``the minimum force necessary''  to interdictshipments to and from Iraq, a U.S. official said. ",use,expected,authorize,AP900816-0139.tml, AP900816-0139 
"Bush  was expected  to authorize navalcommanders  to use ``the minimum force necessary''  to interdictshipments to and from Iraq, a U.S. official said. ",use,authorize,authorize,AP900816-0139.tml, AP900816-0139 
"Bush  was expected  to authorize navalcommanders  to use ``the minimum force necessary''  to interdictshipments to and from Iraq, a U.S. official said. ",interdict,said,authorize,AP900816-0139.tml, AP900816-0139 
"Bush  was expected  to authorize navalcommanders  to use ``the minimum force necessary''  to interdictshipments to and from Iraq, a U.S. official said. ",interdict,expected,authorize,AP900816-0139.tml, AP900816-0139 
"Bush  was expected  to authorize navalcommanders  to use ``the minimum force necessary''  to interdictshipments to and from Iraq, a U.S. official said. ",interdict,authorize,authorize,AP900816-0139.tml, AP900816-0139 
"Bush  was expected  to authorize navalcommanders  to use ``the minimum force necessary''  to interdictshipments to and from Iraq, a U.S. official said. ",said,expected,authorize,AP900816-0139.tml, AP900816-0139 
"Bush  was expected  to authorize navalcommanders  to use ``the minimum force necessary''  to interdictshipments to and from Iraq, a U.S. official said. ",said,authorize,authorize,AP900816-0139.tml, AP900816-0139 
"Bush  was expected  to authorize navalcommanders  to use ``the minimum force necessary''  to interdictshipments to and from Iraq, a U.S. official said. ",expected,authorize,authorize,AP900816-0139.tml, AP900816-0139 
"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    ",allow,completed,allow,wsj_1013.tml, WSJ891026-0043 
"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    ",allow,continue,allow,wsj_1013.tml, WSJ891026-0043 
"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    ",allow,said,allow,wsj_1013.tml, WSJ891026-0043 
"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    ",allow,dispose,allow,wsj_1013.tml, WSJ891026-0043 
"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    ",allow,holding,allow,wsj_1013.tml, WSJ891026-0043 
"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    ",allow,know,allow,wsj_1013.tml, WSJ891026-0043 
"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    ",completed,continue,allow,wsj_1013.tml, WSJ891026-0043 
"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    ",completed,said,allow,wsj_1013.tml, WSJ891026-0043 
"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    ",completed,dispose,allow,wsj_1013.tml, WSJ891026-0043 
"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    ",completed,holding,allow,wsj_1013.tml, WSJ891026-0043 
"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    ",completed,know,allow,wsj_1013.tml, WSJ891026-0043 
"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    ",continue,said,allow,wsj_1013.tml, WSJ891026-0043 
"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    ",continue,dispose,allow,wsj_1013.tml, WSJ891026-0043 
"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    ",continue,holding,allow,wsj_1013.tml, WSJ891026-0043 
"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    ",continue,know,allow,wsj_1013.tml, WSJ891026-0043 
