,event1,eid1,event2,eid2,signal,annotation,Doc name,Doc ID,sentence
31,designed,e10,program,e44,design,0,wsj_0325.tml,WSJ891101-0039,The restructuring program  is designed  to increase the company's tangible capital ratio.
32,ratio,e43,increase,e11,design,0,wsj_0325.tml,WSJ891101-0039,The restructuring program  is designed  to increase the company's tangible capital ratio.
33,ratio,e43,program,e44,design,0,wsj_0325.tml,WSJ891101-0039,The restructuring program  is designed  to increase the company's tangible capital ratio.
34,program,e44,increase,e11,design,1,wsj_0325.tml,WSJ891101-0039,The restructuring program  is designed  to increase the company's tangible capital ratio.
35,charged,e20,reserve,e46,charge,0,wsj_0325.tml,WSJ891101-0039,"During the third quarter, the company charged about $46 million against earnings in reducing goodwill, added $20 million to its general loan loss reserves and established a $30 million reserve for its high-yield bond portfolio. "
36,charged,e20,established,e24,charge,0,wsj_0325.tml,WSJ891101-0039,"During the third quarter, the company charged about $46 million against earnings in reducing goodwill, added $20 million to its general loan loss reserves and established a $30 million reserve for its high-yield bond portfolio. "
37,charged,e20,added,e23,charge,0,wsj_0325.tml,WSJ891101-0039,"During the third quarter, the company charged about $46 million against earnings in reducing goodwill, added $20 million to its general loan loss reserves and established a $30 million reserve for its high-yield bond portfolio. "
38,reserve,e46,established,e24,charge,0,wsj_0325.tml,WSJ891101-0039,"During the third quarter, the company charged about $46 million against earnings in reducing goodwill, added $20 million to its general loan loss reserves and established a $30 million reserve for its high-yield bond portfolio. "
39,reserve,e46,added,e23,charge,0,wsj_0325.tml,WSJ891101-0039,"During the third quarter, the company charged about $46 million against earnings in reducing goodwill, added $20 million to its general loan loss reserves and established a $30 million reserve for its high-yield bond portfolio. "
40,established,e24,added,e23,charge,0,wsj_0325.tml,WSJ891101-0039,"During the third quarter, the company charged about $46 million against earnings in reducing goodwill, added $20 million to its general loan loss reserves and established a $30 million reserve for its high-yield bond portfolio. "
41,said,e15,dedicated,e17,point,0,wsj_0329.tml,WSJ891101-0035,"Ted Eubank, Coda's president, said the loan carries an interest rate of prime plus one percentage point, with 85% of the company's net oil and gas revenue each month dedicated to repayment. "
42,said,e3,buy,e7,seek,0,wsj_0520.tml,WSJ891030-0181,"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    "
43,said,e3,sought,e4,seek,0,wsj_0520.tml,WSJ891030-0181,"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    "
44,said,e3,approval,e5,seek,0,wsj_0520.tml,WSJ891030-0181,"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    "
45,said,e3,rumored,e1,seek,0,wsj_0520.tml,WSJ891030-0181,"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    "
46,buy,e7,sought,e4,seek,0,wsj_0520.tml,WSJ891030-0181,"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    "
47,buy,e7,approval,e5,seek,0,wsj_0520.tml,WSJ891030-0181,"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    "
48,buy,e7,rumored,e1,seek,0,wsj_0520.tml,WSJ891030-0181,"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    "
49,sought,e4,approval,e5,seek,0,wsj_0520.tml,WSJ891030-0181,"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    "
50,sought,e4,rumored,e1,seek,0,wsj_0520.tml,WSJ891030-0181,"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    "
51,approval,e5,rumored,e1,seek,0,wsj_0520.tml,WSJ891030-0181,"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    "
52,said,e3,buy,e7,target,0,wsj_0520.tml,WSJ891030-0181,"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    "
53,said,e3,sought,e4,target,0,wsj_0520.tml,WSJ891030-0181,"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    "
54,said,e3,approval,e5,target,0,wsj_0520.tml,WSJ891030-0181,"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    "
55,said,e3,rumored,e1,target,0,wsj_0520.tml,WSJ891030-0181,"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    "
56,buy,e7,sought,e4,target,0,wsj_0520.tml,WSJ891030-0181,"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    "
57,buy,e7,approval,e5,target,0,wsj_0520.tml,WSJ891030-0181,"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    "
58,buy,e7,rumored,e1,target,0,wsj_0520.tml,WSJ891030-0181,"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    "
59,sought,e4,approval,e5,target,0,wsj_0520.tml,WSJ891030-0181,"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    "
60,sought,e4,rumored,e1,target,0,wsj_0520.tml,WSJ891030-0181,"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    "
61,approval,e5,rumored,e1,target,0,wsj_0520.tml,WSJ891030-0181,"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    "
62,responded,e8,buy,e11,plan,0,wsj_0520.tml,WSJ891030-0181,"Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares, or 10.4% of the 9.6 million outstanding.    "
63,responded,e8,strengthening,e9,plan,0,wsj_0520.tml,WSJ891030-0181,"Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares, or 10.4% of the 9.6 million outstanding.    "
64,responded,e8,saying,e10,plan,0,wsj_0520.tml,WSJ891030-0181,"Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares, or 10.4% of the 9.6 million outstanding.    "
65,buy,e11,strengthening,e9,plan,0,wsj_0520.tml,WSJ891030-0181,"Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares, or 10.4% of the 9.6 million outstanding.    "
66,buy,e11,saying,e10,plan,0,wsj_0520.tml,WSJ891030-0181,"Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares, or 10.4% of the 9.6 million outstanding.    "
67,strengthening,e9,saying,e10,plan,0,wsj_0520.tml,WSJ891030-0181,"Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares, or 10.4% of the 9.6 million outstanding.    "
68,remain,e41,intention,e106,intention,0,wsj_0520.tml,WSJ891030-0181,"Mr. Junius said Nashua's ""intention is to remain an independent public company."" "
69,remain,e41,said,e39,intention,0,wsj_0520.tml,WSJ891030-0181,"Mr. Junius said Nashua's ""intention is to remain an independent public company."" "
70,intention,e106,said,e39,intention,0,wsj_0520.tml,WSJ891030-0181,"Mr. Junius said Nashua's ""intention is to remain an independent public company."" "
71,amended,e43,reducing,e45,plan,0,wsj_0520.tml,WSJ891030-0181,The company said it amended its shareholder rights plan by reducing to 10% from 20% the level of ownership by an outsider that would trigger the issuance to other holders of rights to buy additional shares of Nashua common at half price.
72,amended,e43,said,e42,plan,0,wsj_0520.tml,WSJ891030-0181,The company said it amended its shareholder rights plan by reducing to 10% from 20% the level of ownership by an outsider that would trigger the issuance to other holders of rights to buy additional shares of Nashua common at half price.
73,reducing,e45,said,e42,plan,0,wsj_0520.tml,WSJ891030-0181,The company said it amended its shareholder rights plan by reducing to 10% from 20% the level of ownership by an outsider that would trigger the issuance to other holders of rights to buy additional shares of Nashua common at half price.
74,estimated,e17,fell,e2,end,0,wsj_0136.tml,WSJ891102-0055,"Oshkosh Truck Corp., Oshkosh, Wis., estimated earnings for its fourth quarter ended Sept. 30 fell 50% to 75% below the year-earlier $4.5 million, or 51 cents a share.    "
75,due,e19,redeem,e3,plan,0,wsj_0541.tml,WSJ891030-0160,"Automatic Data Processing Inc. plans to redeem on Nov. 16 its $150 million of 6.5% convertible subordinated debentures due March 1, 2011.    "
76,due,e19,plans,e1,plan,0,wsj_0541.tml,WSJ891030-0160,"Automatic Data Processing Inc. plans to redeem on Nov. 16 its $150 million of 6.5% convertible subordinated debentures due March 1, 2011.    "
77,redeem,e3,plans,e1,plan,0,wsj_0541.tml,WSJ891030-0160,"Automatic Data Processing Inc. plans to redeem on Nov. 16 its $150 million of 6.5% convertible subordinated debentures due March 1, 2011.    "
78,took,e1,charge,e1994,charge,0,wsj_0171.tml,WSJ891102-0019,"Valley Federal Savings amp Loan Association took an $89.9 million charge as it reported a third-quarter loss of $70.7 million, or $12.09 a share.    "
79,took,e1,loss,e1995,charge,0,wsj_0171.tml,WSJ891102-0019,"Valley Federal Savings amp Loan Association took an $89.9 million charge as it reported a third-quarter loss of $70.7 million, or $12.09 a share.    "
80,took,e1,reported,e2,charge,0,wsj_0171.tml,WSJ891102-0019,"Valley Federal Savings amp Loan Association took an $89.9 million charge as it reported a third-quarter loss of $70.7 million, or $12.09 a share.    "
81,charge,e1994,loss,e1995,charge,0,wsj_0171.tml,WSJ891102-0019,"Valley Federal Savings amp Loan Association took an $89.9 million charge as it reported a third-quarter loss of $70.7 million, or $12.09 a share.    "
82,charge,e1994,reported,e2,charge,0,wsj_0171.tml,WSJ891102-0019,"Valley Federal Savings amp Loan Association took an $89.9 million charge as it reported a third-quarter loss of $70.7 million, or $12.09 a share.    "
83,loss,e1995,reported,e2,charge,0,wsj_0171.tml,WSJ891102-0019,"Valley Federal Savings amp Loan Association took an $89.9 million charge as it reported a third-quarter loss of $70.7 million, or $12.09 a share.    "
84,said,e5,write-off,e4,charge,0,wsj_0171.tml,WSJ891102-0019,"The bulk of the pretax charge is a $62 million write-off of capitalized servicing at the mobile home financing subsidiary, which the company said had been a big drain on earnings. "
85,said,e5,earnings,e2056,charge,0,wsj_0171.tml,WSJ891102-0019,"The bulk of the pretax charge is a $62 million write-off of capitalized servicing at the mobile home financing subsidiary, which the company said had been a big drain on earnings. "
86,said,e5,drain,e6,charge,0,wsj_0171.tml,WSJ891102-0019,"The bulk of the pretax charge is a $62 million write-off of capitalized servicing at the mobile home financing subsidiary, which the company said had been a big drain on earnings. "
87,said,e5,charge,e1993,charge,0,wsj_0171.tml,WSJ891102-0019,"The bulk of the pretax charge is a $62 million write-off of capitalized servicing at the mobile home financing subsidiary, which the company said had been a big drain on earnings. "
88,write-off,e4,earnings,e2056,charge,0,wsj_0171.tml,WSJ891102-0019,"The bulk of the pretax charge is a $62 million write-off of capitalized servicing at the mobile home financing subsidiary, which the company said had been a big drain on earnings. "
89,write-off,e4,drain,e6,charge,0,wsj_0171.tml,WSJ891102-0019,"The bulk of the pretax charge is a $62 million write-off of capitalized servicing at the mobile home financing subsidiary, which the company said had been a big drain on earnings. "
90,write-off,e4,charge,e1993,charge,0,wsj_0171.tml,WSJ891102-0019,"The bulk of the pretax charge is a $62 million write-off of capitalized servicing at the mobile home financing subsidiary, which the company said had been a big drain on earnings. "
91,earnings,e2056,drain,e6,charge,0,wsj_0171.tml,WSJ891102-0019,"The bulk of the pretax charge is a $62 million write-off of capitalized servicing at the mobile home financing subsidiary, which the company said had been a big drain on earnings. "
92,earnings,e2056,charge,e1993,charge,0,wsj_0171.tml,WSJ891102-0019,"The bulk of the pretax charge is a $62 million write-off of capitalized servicing at the mobile home financing subsidiary, which the company said had been a big drain on earnings. "
93,drain,e6,charge,e1993,charge,0,wsj_0171.tml,WSJ891102-0019,"The bulk of the pretax charge is a $62 million write-off of capitalized servicing at the mobile home financing subsidiary, which the company said had been a big drain on earnings. "
94,assuming,e2126,said,e14,charge,0,wsj_0171.tml,WSJ891102-0019,"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects  to achieve near record earnings in 1990.""    "
95,assuming,e2126,earnings,e1998,charge,0,wsj_0171.tml,WSJ891102-0019,"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects  to achieve near record earnings in 1990.""    "
96,assuming,e2126,expects,e2001,charge,0,wsj_0171.tml,WSJ891102-0019,"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects  to achieve near record earnings in 1990.""    "
97,assuming,e2126,achieve,e20,charge,0,wsj_0171.tml,WSJ891102-0019,"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects  to achieve near record earnings in 1990.""    "
98,assuming,e2126,charges,e15,charge,0,wsj_0171.tml,WSJ891102-0019,"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects  to achieve near record earnings in 1990.""    "
99,assuming,e2126,fluctuation,e1997,charge,0,wsj_0171.tml,WSJ891102-0019,"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects  to achieve near record earnings in 1990.""    "
100,said,e14,earnings,e1998,charge,0,wsj_0171.tml,WSJ891102-0019,"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects  to achieve near record earnings in 1990.""    "
101,said,e14,expects,e2001,charge,0,wsj_0171.tml,WSJ891102-0019,"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects  to achieve near record earnings in 1990.""    "
102,said,e14,achieve,e20,charge,0,wsj_0171.tml,WSJ891102-0019,"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects  to achieve near record earnings in 1990.""    "
103,said,e14,charges,e15,charge,0,wsj_0171.tml,WSJ891102-0019,"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects  to achieve near record earnings in 1990.""    "
104,said,e14,fluctuation,e1997,charge,0,wsj_0171.tml,WSJ891102-0019,"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects  to achieve near record earnings in 1990.""    "
105,earnings,e1998,expects,e2001,charge,0,wsj_0171.tml,WSJ891102-0019,"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects  to achieve near record earnings in 1990.""    "
106,earnings,e1998,achieve,e20,charge,0,wsj_0171.tml,WSJ891102-0019,"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects  to achieve near record earnings in 1990.""    "
107,earnings,e1998,charges,e15,charge,0,wsj_0171.tml,WSJ891102-0019,"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects  to achieve near record earnings in 1990.""    "
108,earnings,e1998,fluctuation,e1997,charge,0,wsj_0171.tml,WSJ891102-0019,"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects  to achieve near record earnings in 1990.""    "
109,expects,e2001,achieve,e20,charge,0,wsj_0171.tml,WSJ891102-0019,"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects  to achieve near record earnings in 1990.""    "
110,expects,e2001,charges,e15,charge,0,wsj_0171.tml,WSJ891102-0019,"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects  to achieve near record earnings in 1990.""    "
111,expects,e2001,fluctuation,e1997,charge,0,wsj_0171.tml,WSJ891102-0019,"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects  to achieve near record earnings in 1990.""    "
112,achieve,e20,charges,e15,charge,0,wsj_0171.tml,WSJ891102-0019,"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects  to achieve near record earnings in 1990.""    "
113,achieve,e20,fluctuation,e1997,charge,0,wsj_0171.tml,WSJ891102-0019,"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects  to achieve near record earnings in 1990.""    "
114,charges,e15,fluctuation,e1997,charge,0,wsj_0171.tml,WSJ891102-0019,"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects  to achieve near record earnings in 1990.""    "
115,raise,e4,placement,e5,plan,0,wsj_0106.tml,WSJ891102-0086,ROGERS COMMUNICATIONS Inc. said it plans to raise 175 million to 180 million Canadian dollars (US$148.9 million to $153.3 million) through a private placement of perpetual preferred shares.
116,raise,e4,said,e1,plan,0,wsj_0106.tml,WSJ891102-0086,ROGERS COMMUNICATIONS Inc. said it plans to raise 175 million to 180 million Canadian dollars (US$148.9 million to $153.3 million) through a private placement of perpetual preferred shares.
117,raise,e4,plans,e2,plan,0,wsj_0106.tml,WSJ891102-0086,ROGERS COMMUNICATIONS Inc. said it plans to raise 175 million to 180 million Canadian dollars (US$148.9 million to $153.3 million) through a private placement of perpetual preferred shares.
118,placement,e5,said,e1,plan,0,wsj_0106.tml,WSJ891102-0086,ROGERS COMMUNICATIONS Inc. said it plans to raise 175 million to 180 million Canadian dollars (US$148.9 million to $153.3 million) through a private placement of perpetual preferred shares.
119,placement,e5,plans,e2,plan,0,wsj_0106.tml,WSJ891102-0086,ROGERS COMMUNICATIONS Inc. said it plans to raise 175 million to 180 million Canadian dollars (US$148.9 million to $153.3 million) through a private placement of perpetual preferred shares.
120,said,e1,plans,e2,plan,0,wsj_0106.tml,WSJ891102-0086,ROGERS COMMUNICATIONS Inc. said it plans to raise 175 million to 180 million Canadian dollars (US$148.9 million to $153.3 million) through a private placement of perpetual preferred shares.
121,modernization,e28,enhanced,e24,charge,0,wsj_0292.tml,WSJ891101-0072,"The quarter-to-quarter comparison was also enhanced by charges taken in the year-earlier period, including $11 million related to the modernization of a pulp and newsprint mill in Alabama. "
122,modernization,e28,taken,e26,charge,0,wsj_0292.tml,WSJ891101-0072,"The quarter-to-quarter comparison was also enhanced by charges taken in the year-earlier period, including $11 million related to the modernization of a pulp and newsprint mill in Alabama. "
123,modernization,e28,charges,e25,charge,0,wsj_0292.tml,WSJ891101-0072,"The quarter-to-quarter comparison was also enhanced by charges taken in the year-earlier period, including $11 million related to the modernization of a pulp and newsprint mill in Alabama. "
124,enhanced,e24,taken,e26,charge,0,wsj_0292.tml,WSJ891101-0072,"The quarter-to-quarter comparison was also enhanced by charges taken in the year-earlier period, including $11 million related to the modernization of a pulp and newsprint mill in Alabama. "
125,enhanced,e24,charges,e25,charge,0,wsj_0292.tml,WSJ891101-0072,"The quarter-to-quarter comparison was also enhanced by charges taken in the year-earlier period, including $11 million related to the modernization of a pulp and newsprint mill in Alabama. "
126,taken,e26,charges,e25,charge,0,wsj_0292.tml,WSJ891101-0072,"The quarter-to-quarter comparison was also enhanced by charges taken in the year-earlier period, including $11 million related to the modernization of a pulp and newsprint mill in Alabama. "
127,costs,e66,said,e7,charge,0,wsj_0161.tml,WSJ891102-0030,"The Oklahoma City energy and defense concern said it will record a $7.5 million reserve for its defense group, including a $4.7 million charge related to problems under a fixed-price development contract and $2.8 million in overhead costs that wo n't be reimbursed.    "
128,costs,e66,record,e8,charge,0,wsj_0161.tml,WSJ891102-0030,"The Oklahoma City energy and defense concern said it will record a $7.5 million reserve for its defense group, including a $4.7 million charge related to problems under a fixed-price development contract and $2.8 million in overhead costs that wo n't be reimbursed.    "
129,costs,e66,charge,e65,charge,0,wsj_0161.tml,WSJ891102-0030,"The Oklahoma City energy and defense concern said it will record a $7.5 million reserve for its defense group, including a $4.7 million charge related to problems under a fixed-price development contract and $2.8 million in overhead costs that wo n't be reimbursed.    "
130,costs,e66,reimbursed,e12,charge,0,wsj_0161.tml,WSJ891102-0030,"The Oklahoma City energy and defense concern said it will record a $7.5 million reserve for its defense group, including a $4.7 million charge related to problems under a fixed-price development contract and $2.8 million in overhead costs that wo n't be reimbursed.    "
131,costs,e66,reserve,e64,charge,0,wsj_0161.tml,WSJ891102-0030,"The Oklahoma City energy and defense concern said it will record a $7.5 million reserve for its defense group, including a $4.7 million charge related to problems under a fixed-price development contract and $2.8 million in overhead costs that wo n't be reimbursed.    "
132,said,e7,record,e8,charge,0,wsj_0161.tml,WSJ891102-0030,"The Oklahoma City energy and defense concern said it will record a $7.5 million reserve for its defense group, including a $4.7 million charge related to problems under a fixed-price development contract and $2.8 million in overhead costs that wo n't be reimbursed.    "
133,said,e7,charge,e65,charge,0,wsj_0161.tml,WSJ891102-0030,"The Oklahoma City energy and defense concern said it will record a $7.5 million reserve for its defense group, including a $4.7 million charge related to problems under a fixed-price development contract and $2.8 million in overhead costs that wo n't be reimbursed.    "
134,said,e7,reimbursed,e12,charge,0,wsj_0161.tml,WSJ891102-0030,"The Oklahoma City energy and defense concern said it will record a $7.5 million reserve for its defense group, including a $4.7 million charge related to problems under a fixed-price development contract and $2.8 million in overhead costs that wo n't be reimbursed.    "
135,said,e7,reserve,e64,charge,0,wsj_0161.tml,WSJ891102-0030,"The Oklahoma City energy and defense concern said it will record a $7.5 million reserve for its defense group, including a $4.7 million charge related to problems under a fixed-price development contract and $2.8 million in overhead costs that wo n't be reimbursed.    "
136,record,e8,charge,e65,charge,0,wsj_0161.tml,WSJ891102-0030,"The Oklahoma City energy and defense concern said it will record a $7.5 million reserve for its defense group, including a $4.7 million charge related to problems under a fixed-price development contract and $2.8 million in overhead costs that wo n't be reimbursed.    "
137,record,e8,reimbursed,e12,charge,0,wsj_0161.tml,WSJ891102-0030,"The Oklahoma City energy and defense concern said it will record a $7.5 million reserve for its defense group, including a $4.7 million charge related to problems under a fixed-price development contract and $2.8 million in overhead costs that wo n't be reimbursed.    "
